"district_code","tylephu_goithoai","delta_tylephu_goithoai","rate_tylephu_goithoai","log_delta_tylephu_goithoai","log_rate_tylephu_goithoai","tylephu_goidata","delta_tylephu_goidata","rate_tylephu_goidata","log_delta_tylephu_goidata","log_rate_tylephu_goidata","dt_goi_tt","delta_dt_goi_tt","rate_dt_goi_tt","log_delta_dt_goi_tt","log_rate_dt_goi_tt","partition"
T00808,0.04963,0.0012899999999999995,0.025992343340721327,-6.653113060608557,-3.649953271225769,0.62633,-0.015079999999999982,-0.024076764644835758,,,3.20353458249999E9,7.568886116665983E7,0.023626672107779585,18.142141563151018,-3.7453790310580364,"20200801"
T00808,0.04802,-0.0016100000000000003,-0.03352769679300292,,,0.6922,0.06586999999999998,0.09516035827795433,-2.720072176329536,-2.3521918285486425,3.17567860966666E9,-2.7855972833330154E7,-0.008771659937040701,,,"20200901"
T00808,0.04768,-3.4E-4,-0.007130872483221477,,,0.56492,-0.12728000000000006,-0.22530623805140562,,,3.34346888733333E9,1.6779027766667032E8,0.050184489020472324,18.938225410310867,-2.9920492836856685,"20201001"
T00808,0.0465,-0.0011800000000000005,-0.025376344086021515,,,0.56357,-0.0013499999999999623,-0.0023954433344570546,,,3.2015321926484E9,-1.4193669468493032E8,-0.04433398952253427,,,"20201101"
T00808,0.12323,0.07673,0.6226568205794044,-2.567462512792563,-0.4737597617604578,0.57989,0.01632,0.028143268550932073,-4.115363929446176,-3.5704470808452737,3.2648456663484E9,6.3313473700000286E7,0.019392485945840705,17.963608719124416,-3.9428696103208867,"20201201"
T00808,0.05629,-0.06694,-1.1891987919701545,,,0.56514,-0.01475000000000004,-0.026099727501150232,,,1.39756666691999E9,-1.86727899942841E9,-1.3360929704652942,,,"20210101"
T00808,0.03995,-0.01634,-0.40901126408010013,,,0.56927,0.004130000000000078,0.007254905405168158,-5.489477872009177,-4.926077431301883,1186361666.9,-2.1120500001998997E8,-0.17802749862263773,,,"20210201"
T00808,0.04335,0.0034000000000000002,0.07843137254901962,-5.683979847360021,-2.545531271604435,0.60312,0.033849999999999936,0.056124817615068205,-3.385816279623855,-2.8801771825451645,1393622667.18,2.0726100027999997E8,0.14872103128129602,19.149489427917327,-1.9056830012109578,"20210301"
T00809,0.08569,0,0,,,0.61421,0,0,,,5.72383399999999E9,0,0,,,"20200301"
T00809,0.08156,-0.004130000000000009,-0.050637567435017274,,,0.69571,0.08150000000000002,0.11714651219617371,-2.50715225873532,-2.14432988659126,4.45856672183333E9,-1.2652672781666603E9,-0.28378341227254117,,,"20200401"
T00809,0.0787,-0.0028599999999999876,-0.036340533672172645,,,0.73692,0.04120999999999997,0.05592194539434398,-3.189074333631412,-2.883798392778583,6.57593344399999E9,2.1173667221666603E9,0.32198724944495705,21.473439041384065,-1.133243332218778,"20200501"
T00809,0.0773,-0.0014000000000000123,-0.01811125485122914,,,0.67898,-0.05793999999999999,-0.08533388317770772,,,6.45347024816666E9,-1.2246319583333015E8,-0.01897633228697695,,,"20200601"
T00809,0.07523,-0.0020699999999999885,-0.027515618769107915,,,0.69166,0.012680000000000025,0.0183327068212706,-4.367729329973055,-3.999068556386939,7.38856177633333E9,9.350915281666698E8,0.1265593435466572,20.656154973549288,-2.0670439618705467,"20200701"
T00809,0.07824,0.003009999999999999,0.03847137014314927,-5.805815200221353,-3.257840946965778,0.67574,-0.015920000000000045,-0.02355935714919946,,,7238099832,-1.5046194433333015E8,-0.0207874922736117,,,"20200801"
T00809,0.07618,-0.0020600000000000063,-0.027041218167498115,,,0.72582,0.05008000000000001,0.06899782315174563,-2.9941335521902936,-2.6736803234079685,7.40717358066666E9,1.690737486666603E8,0.022825676599230356,18.945845560343095,-3.7798692100387883,"20200901"
T00809,0.07432,-0.0018600000000000005,-0.02502691065662003,,,0.62801,-0.09781000000000006,-0.15574592761261774,,,8.10897179316666E9,701798212.5,0.08654589390622834,20.3691564740882,-2.447080440354432,"20201001"
Q055014,0.07507,-0.0024399999999999977,-0.032502997202610864,,,0.64924,-0.0023999999999999577,-0.003696629905735872,,,295655000,-34197000,-0.11566521790600531,,,"20200901"
Q055014,0.07601,9.399999999999964E-4,0.01236679384291536,-6.969630682700228,-4.392740314296041,0.53669,-0.11255000000000004,-0.20971137900836617,,,2.47984833333333E8,-4.7670166666667014E7,-0.1922301699902363,,,"20201001"
Q055014,0.09043,0.014420000000000002,0.1594603560765233,-4.239139147125334,-1.8359599388955856,0.57397,0.03727999999999998,0.06495112984999213,-3.2892982891647473,-2.7341201403279616,260300500.004,1.2315666670667022E7,0.04731326551611606,16.326382722920666,-3.050964567918195,"20201101"
Q055014,0.12789,0.03746000000000001,0.29290796778481515,-3.2844815819661943,-1.2278968224292859,0.6066,0.03263000000000005,0.0537916254533466,-3.422523168376906,-2.92263748464925,298541000,3.824049999599999E7,0.12809128393085034,17.4594057212712,-2.055012113527448,"20201201"
Q055014,0.09589,-0.032,-0.33371571592449684,,,0.61777,0.011170000000000013,0.018081162892338593,-4.494523665901027,-4.012884606819987,175122000,-123419000,-0.7047601100946769,,,"20210101"
Q055014,0.07992,-0.015969999999999998,-0.19982482482482478,,,0.67465,0.05687999999999993,0.08431038316163927,-2.8668114934871527,-2.473250252381812,178989000,3867000,0.021604679617183178,15.167989570589434,-3.8348453388133454,"20210201"
Q055014,0.07853,-0.0013900000000000023,-0.017700241945753245,,,0.66024,-0.014409999999999923,-0.021825396825396706,,,174124000,-4865000,-0.027939858951092324,,,"20210301"
Q510001,0.06176,0,0,,,0.53019,0,0,,,1.20446366666666E9,0,0,,,"20200301"
Q510001,0.05919,-0.002570000000000003,-0.04341949653657717,,,0.60921,0.07901999999999998,0.12970896735115967,-2.5380542939988926,-2.042462050873491,928788361,-2.756753056666601E8,-0.2968117573844792,,,"20200401"
Q510001,0.0593,1.0999999999999899E-4,0.0018549747048903708,-9.115030192171867,-6.28988421919341,0.66118,0.05196999999999996,0.07860189358419789,-2.957088649961787,-2.5433594884351605,1.18181036083333E9,2.5302199983332992E8,0.214096955162008,19.348986998774315,-1.5413263050569501,"20200501"
Q510001,0.05887,-4.299999999999998E-4,-0.007304229658569727,,,0.59625,-0.06493000000000004,-0.10889727463312378,,,1.08006197216666E9,-1.0174838866666985E8,-0.09420606528952902,,,"20200601"
Q510001,0.05796,-9.100000000000011E-4,-0.015700483091787457,,,0.60941,0.01316000000000006,0.021594657127385602,-4.3305733530849615,-3.835309350102994,1.18473908316666E9,104677111,0.0883545689403705,18.46639103685027,-2.426397367457685,"20200701"
Q510001,0.05758,-3.799999999999984E-4,-0.0065995137200416535,,,0.55757,-0.05184,-0.09297487311010276,,,1.14780655533333E9,-3.6932527833330154E7,-0.03217661343866844,,,"20200801"
Q510001,0.0566,-9.800000000000017E-4,-0.017314487632508865,,,0.6701,0.11253000000000002,0.16793015967766006,-2.1845354262202314,-1.7842071022172192,1.31049472099999E9,1.6268816566666007E8,0.12414255705091186,18.907345832399724,-2.086324720086392,"20200901"
Q510001,0.05907,0.00247,0.04181479600474014,-6.003537128342251,-3.174505030679258,0.5797,-0.09040000000000004,-0.15594272899775752,,,1.63248969416666E9,3.219949731666701E8,0.1972416575230139,19.59004649210319,-1.6233256140769856,"20201001"
Q510001,0.05813,-9.399999999999964E-4,-0.016170651986925792,,,0.53641,-0.04328999999999994,-0.08070319345276922,,,1.51185433335999E9,-1.2063536080667019E8,-0.07979297882393642,,,"20201101"
Q510001,0.13167,0.07354000000000001,0.558517505885927,-2.609925803109011,-0.5824693164951263,0.51004,-0.026370000000000005,-0.05170182730766215,,,1.43583333336399E9,-7.602099999599981E7,-0.05294556006572955,,,"20201201"
Q510001,0.06488,-0.06679000000000002,-1.0294389642416772,,,0.49272,-0.017320000000000058,-0.0351518103588246,,,2487643333.61,1.0518100002460101E9,0.4228138278648057,20.773778326819148,-0.8608233200695754,"20210101"
Q510001,0.05261,-0.012269999999999996,-0.23322562250522708,,,0.51878,0.026060000000000028,0.05023323952349749,-3.6473537072854367,-2.9910783295013426,2219170666.94,-2.684726666700001E8,-0.12097882811338494,,,"20210201"
Q510001,0.05433,0.0017200000000000062,0.03165838394993569,-6.365430988156771,-3.4527522697380664,0.54892,0.030139999999999945,0.05490781899001666,-3.5019020857837897,-2.9020995182030846,2.59319733347999E9,3.7402666653998995E8,0.1442337849538268,19.739837653746083,-1.9363197892445538,"20210301"
Q510002,0.04262,0,0,,,0.45373,0,0,,,516842500,0,0,,,"20200301"
Q510002,0.04052,-0.0020999999999999977,-0.05182625863770972,,,0.56309,0.10935999999999996,0.1942140687989486,-2.2131100865664433,-1.6387942808521687,2.95348110333333E8,-2.2149438966666698E8,-0.7499434799724504,,,"20200401"
Q510002,0.04018,-3.4E-4,-0.008461921353907418,,,0.60006,0.03697000000000006,0.06161050561610515,-3.2976485060335947,-2.7869228772679375,4.24799666666666E8,1.2945155633333296E8,0.3047355412237451,18.678817286749517,-1.1883109564591876,"20200501"
Q510002,0.04544,0.005260000000000001,0.11575704225352114,-5.2476242522325185,-2.1562617476632773,0.54374,-0.05632000000000004,-0.10357891639386478,,,3.87236666666666E8,-37563000,-0.0970026943040864,,,"20200601"
Q510002,0.04395,-0.0014899999999999983,-0.0339021615472127,,,0.5409,-0.0028399999999999537,-0.005250508411905996,,,409463611,2.222694433333403E7,0.05428307604441565,16.91681581960226,-2.9135427756798142,"20200701"
Q510002,0.04339,-5.600000000000049E-4,-0.012906199585157985,,,0.44849,-0.09241000000000005,-0.20604695756873073,,,3.47246221999999E8,-6.221738900000101E7,-0.17917369594881064,,,"20200801"
Q510002,0.04035,-0.003040000000000001,-0.07534076827757129,,,0.60223,0.15374000000000004,0.25528452584560724,-1.8724924150611508,-1.365376568222238,4.11997138666666E8,6.4750916666666985E7,0.15716351059189013,17.986058415457872,-1.85046854684799,"20200901"
Q510002,0.03884,-0.0015099999999999975,-0.03887744593202877,,,0.50031,-0.10192000000000001,-0.20371369750754534,,,483975722,7.197858333333403E7,0.14872354141213312,18.091879179028506,-1.9056661232372605,"20201001"
Q510002,0.03827,-5.700000000000011E-4,-0.014894172981447637,,,0.40797,-0.09234000000000003,-0.22634017207147591,,,3.66959083175999E8,-1.1701663882400101E8,-0.31888197946003183,,,"20201101"
Q510002,0.15674,0.11846999999999999,0.7558376929947684,-2.1330955150154693,-0.27992861765805077,0.42779,0.019820000000000004,0.046331143785502245,-3.921063750080295,-3.0719408920641844,4.062078055027E8,3.9248722326700985E7,0.09662227508929566,17.485429449476896,-2.3369459733591826,"20201201"
Q510002,0.05679,-0.09994999999999998,-1.759992956506427,,,0.39021,-0.03758,-0.09630711668076165,,,216805333.36,-1.8940247214269996E8,-0.8736061480009891,,,"20210101"
Q510002,0.03183,-0.024960000000000003,-0.7841658812441095,,,0.38334,-0.006869999999999987,-0.01792142745343556,,,194406333.36,-22399000,-0.11521743974524595,,,"20210201"
Q510002,0.03783,0.006000000000000005,0.15860428231562265,-5.115995809754081,-1.8413429694168821,0.45237,0.06902999999999998,0.15259632601631404,-2.673214086266753,-1.87995923633043,214137000.02,1.9730666659999996E7,0.09214038983527922,16.79768466658153,-2.3844418885816534,"20210301"
Q510004,0.05327,0,0,,,0.49803,0,0,,,9.13678666666666E8,0,0,,,"20200301"
Q510004,0.04997,-0.0032999999999999974,-0.0660396237742645,,,0.58328,0.08525000000000005,0.14615621999725698,-2.4621671628185102,-1.9230792293345482,786476805.5,-1.2720186116666603E8,-0.16173631603261063,,,"20200401"
Q510004,0.04713,-0.0028400000000000022,-0.06025885847655426,,,0.62265,0.039370000000000016,0.06322974383682649,-3.2347511740264907,-2.760980458211511,7.56599166666666E8,-2.987763883333397E7,-0.03948938903140125,,,"20200501"
Q510004,0.049,0.0018700000000000036,0.03816326530612252,-6.28181684811564,-3.2658818672441297,0.5673,-0.05535000000000001,-0.09756742464304602,,,7.01173833333333E8,-5.5425333333333015E7,-0.07904649417655067,,,"20200601"
Q510004,0.04836,-6.400000000000017E-4,-0.013234077750206817,,,0.6198,0.05249999999999999,0.08470474346563406,-2.946942109384559,-2.46858367575607,8.24477805499999E8,1.2330397216666603E8,0.14955402236921242,18.6301631830793,-1.9000975977836818,"20200701"
Q510004,0.04884,4.8000000000000126E-4,0.009828009828009854,-7.641724454062335,-4.622518824322702,0.54865,-0.07115000000000005,-0.12968194659619073,,,9.02898555333333E8,7.842074983333397E7,0.08685444158716427,18.17759911654421,-2.443521646702683,"20200801"
Q510004,0.0471,-0.0017399999999999985,-0.03694267515923563,,,0.66372,0.11507,0.17337130115108781,-2.16221464014677,-1.7523197349592197,8.35984666666666E8,-6.6913888666666985E7,-0.08004200475766346,,,"20200901"
Q510004,0.04999,0.0028899999999999967,0.05781156231246243,-5.846498776857797,-2.8505664833011393,0.55255,-0.11116999999999999,-0.2011944620396344,,,1015532471.5,1.7954780483333397E8,0.17680163842336968,19.005952052626423,-1.732726861721026,"20201001"
Q510004,0.04796,-0.002029999999999997,-0.04232693911592988,,,0.48134,-0.07121,-0.14794116424980264,,,8.084862776774E8,-2.070461938226E8,-0.2560911663428566,,,"20201101"
Q510004,0.14638,0.09842000000000001,0.6723596119688482,-2.3185112435443047,-0.39696194473524893,0.4552,-0.026139999999999997,-0.05742530755711774,,,7.86961805530699E8,-2.152447214670098E7,-0.027351355549187856,,,"20201201"
Q510004,0.05986,-0.08652000000000001,-1.4453725359171403,,,0.43731,-0.017890000000000017,-0.04090919485033504,,,340685000.04,-4.46276805490699E8,-1.309939696312727,,,"20210101"
Q510004,0.04514,-0.014719999999999997,-0.3260965883916703,,,0.49151,0.054200000000000026,0.11027242578991277,-2.915074370536536,-2.204801376814605,320437666.71,-2.0247333330000043E7,-0.06318649595062782,,,"20210201"
Q510004,0.04587,7.300000000000015E-4,0.01591454109439724,-7.222466023821835,-4.1405220534487785,0.48443,-0.007079999999999975,-0.014615114670850226,,,327111666.68,6673999.970000029,0.020402818516800047,15.713729933798405,-3.8920822250873,"20210301"
Q510005,0.04826,0,0,,,0.49095,0,0,,,8.38495833333333E8,0,0,,,"20200301"
T037027,0.13365,0.007099999999999995,0.053123830901608646,-4.947660494934868,-2.935129658537659,0.53533,-0.004489999999999994,-0.008387349858965488,,,1954372667.72,5.485730003500001E8,0.28069006971427485,20.122830919707983,-1.2705041731040776,"20210301"
T054001,0.03493,0,0,,,0.38063,0,0,,,1.42862983333333E9,0,0,,,"20200301"
T054001,0.03235,-0.002580000000000006,-0.07975270479134486,,,0.51971,0.13907999999999998,0.2676107829366377,-1.9727059718424764,-1.318221656559923,1.13338497216666E9,-2.9524486116666985E8,-0.2604983023572816,,,"20200401"
T054001,0.03619,0.003840000000000003,0.10610665929814875,-5.562282912382501,-2.2433104709760148,0.61871,0.09899999999999998,0.1600103441030531,-2.3126354288475475,-1.8325168151939912,1.89837469433333E9,7.649897221666698E8,0.40297088053805863,20.45537295662431,-0.9088909763754803,"20200501"
T054001,0.03663,4.400000000000029E-4,0.01201201201201209,-7.728735831051961,-4.421848128860547,0.55753,-0.06118000000000001,-0.10973400534500388,,,1.59719244383333E9,-301182250.5,-0.1885697942429215,,,"20200601"
T054001,0.03432,-0.0023099999999999996,-0.06730769230769229,,,0.55133,-0.006199999999999983,-0.011245533528014044,,,1.61387874983333E9,16686306,0.010339256280388625,16.63009894100308,-4.571807338950134,"20200701"
T054001,0.03115,-0.0031700000000000027,-0.10176565008025691,,,0.49198,-0.059350000000000014,-0.12063498516199848,,,1.41321844433333E9,-200660305.5,-0.14198817338154632,,,"20200801"
T054001,0.03368,0.002530000000000001,0.07511876484560573,-5.979535976242707,-2.5886848866346965,0.69052,0.19854000000000005,0.2875224468516481,-1.616764687820561,-1.2464543457867723,1993319054,5.801006096666701E8,0.2910224574949907,20.17871211140397,-1.2343548412660628,"20200901"
T054001,0.03855,0.004869999999999999,0.12632944228274964,-5.324661341887639,-2.0688621629148405,0.55583,-0.13468999999999998,-0.24232229278736298,,,2.50304691583333E9,5.0972786183333015E8,0.20364295155995044,20.049387537016862,-1.5913870560442467,"20201001"
T054001,0.03446,-0.004090000000000003,-0.11868833430063852,,,0.48419,-0.07164000000000004,-0.14795844606456152,,,2.03589474888159E9,-4.6715216695174026E8,-0.22945791633303653,,,"20201101"
T054001,0.10957,0.07511000000000001,0.6854978552523502,-2.5888015732842167,-0.3776099087193814,0.47736,-0.006830000000000003,-0.014307859896095195,,,1.99604341521159E9,-3.985133366999984E7,-0.019965163766628498,,,"20201201"
T054001,0.04344,-0.06613,-1.5223296500920809,,,0.4475,-0.029859999999999998,-0.06672625698324022,,,3767383333.71,1.77133991849841E9,0.47017777634909547,21.295002113240784,-0.7546444082443372,"20210101"
T054001,0.02457,-0.018869999999999998,-0.7680097680097678,,,0.43489,-0.01261000000000001,-0.028995838028007107,,,4.04383200120999E9,2.7644866749999E8,0.0683630446114654,19.437535710696775,-2.68292288381744,"20210201"
T054001,0.0298,0.0052299999999999985,0.17550335570469794,-5.253344000905305,-1.7400971154345275,0.51347,0.07857999999999998,0.15303717841353923,-2.5436380648518235,-1.8770743909415653,4519804002.03,4.759720008200097E8,0.10530810641484327,19.980869588658923,-2.2508648788087107,"20210301"
T054002,0.03827,0,0,,,0.41924,0,0,,,719324000,0,0,,,"20200301"
T054002,0.03709,-0.0011800000000000005,-0.031814505257481814,,,0.56592,0.14667999999999998,0.2591885778908679,-1.919501935779012,-1.3501993822540455,7.04943166666666E8,-1.438083333333397E7,-0.020399989691841328,,,"20200401"
T054002,0.03593,-0.0011600000000000013,-0.03228499860840527,,,0.60808,0.042159999999999975,0.0693329825023023,-3.166283374749031,-2.6688345480246785,689342805.5,-1.560036116666603E7,-0.022630773893912833,,,"20200501"
T054002,0.03648,5.500000000000019E-4,0.015076754385964964,-7.505592279737754,-4.194601165961748,0.53796,-0.07011999999999996,-0.13034426351401585,,,643345000,-45997805.5,-0.07149788293994669,,,"20200601"
T054002,0.03751,0.0010300000000000031,0.02745934417488678,-6.878196476740589,-3.5950487618522486,0.55574,0.017780000000000018,0.03199337819843815,-4.029681048896378,-3.4422263288944537,7.36096555333333E8,9.275155533333302E7,0.12600460450644485,18.34543502840376,-2.0714368289964207,"20200701"
T054002,0.03903,0.0015200000000000005,0.038944401742249564,-6.489044944123951,-3.2456202463343384,0.53349,-0.022249999999999992,-0.041706498716002155,,,7.64093249833333E8,27996694.5,0.03664041595198851,17.147597007599177,-3.306603386839212,"20200801"
T054002,0.03934,3.099999999999978E-4,0.007880020335536293,-8.078938260485089,-4.843424794463865,0.71092,0.17742999999999998,0.24957801159061493,-1.7291791140466493,-1.3879837409563032,9.35455832999999E8,1.7136258316666603E8,0.18318618273735882,18.959292239052115,-1.6972522513257773,"20200901"
T054002,0.04467,0.005330000000000001,0.11931945377210659,-5.2344040408043835,-2.1259508971862737,0.62157,-0.08935000000000004,-0.1437488939298873,,,1.12891111066666E9,1.9345527766666102E8,0.17136449082551694,19.080556920551324,-1.7639624656611268,"20201001"
T054002,0.03807,-0.006600000000000002,-0.1733648542159181,,,0.50783,-0.11373999999999995,-0.22397258925230876,,,8.055053886909E8,-3.234057219757601E8,-0.4014941756024204,,,"20201101"
T054002,0.11774,0.07966999999999999,0.6766604382537794,-2.5298621755898627,-0.3905857002078408,0.45322,-0.05460999999999999,-0.12049335863377607,,,7.442472495085E8,-6.125813918239999E7,-0.08230885532039896,,,"20201201"
T054002,0.04415,-0.07358999999999999,-1.6668176670441672,,,0.42503,-0.028189999999999993,-0.06632473001905746,,,3.47516000039999E8,-3.96731249468501E8,-1.1416200964066037,,,"20210101"
T054002,0.03803,-0.0061200000000000004,-0.16092558506442284,,,0.51251,0.08748,0.17068935240287994,-2.43634508317357,-1.7679100272087578,376700333.36,2.9184333320001006E7,0.07747360630050334,17.18914259311776,-2.5578179644923518,"20210201"
T054002,0.03683,-0.0011999999999999997,-0.032582134129785494,,,0.49097,-0.021540000000000004,-0.04387233435851478,,,439890333.62,6.319000025999999E7,0.14364944039572095,17.96165662286421,-1.940379389173748,"20210301"
T054003,0.0345,0,0,,,0.40137,0,0,,,468325500,0,0,,,"20200301"
T054003,0.03298,-0.0015200000000000005,-0.04608853850818679,,,0.56845,0.16708,0.29392206878353416,-1.7892825393531624,-1.224440618946141,4.66889333333333E8,-1436166.6666669846,-0.0030760322931636594,,,"20200401"
T054003,0.03291,-0,-0.0021270130659374236,,,0.60601,0.03756000000000004,0.06197917526113436,-3.281815624642074,-2.7809568332432657,451995000,-1.4894333333333015E7,-0.03295242941477896,,,"20200501"
T054003,0.03392,0.001009999999999997,0.02977594339622633,-6.897804948128972,-3.5140544800705373,0.54843,-0.057580000000000076,-0.10499060955819353,,,3.96422833333333E8,-5.5572166666666985E7,-0.1401840711328023,,,"20200601"
T054003,0.03205,-0.0018699999999999967,-0.05834633385335403,,,0.55062,0.0021900000000000253,0.003977334640950248,-6.123853735153716,-5.527143372230555,441686000,4.5263166666666985E7,0.10247815567318634,17.628004161843826,-2.2781056184995325,"20200701"
T054003,0.03348,0.0014300000000000007,0.04271206690561531,-6.550080834710321,-3.1532738013494583,0.52177,-0.028850000000000042,-0.05529256185675689,,,4.71319833333333E8,2.9633833333333015E7,0.06287414879987659,17.204427284564556,-2.7666201886280026,"20200801"
T054003,0.03375,2.699999999999994E-4,0.007999999999999981,-8.217088598965901,-4.828313737302303,0.73224,0.21047000000000005,0.2874330820496013,-1.5584121538310562,-1.2467652039254433,6.11664444166666E8,1.4034461083333302E8,0.22944706394457676,18.759611461982452,-1.472082934280795,"20200901"
T054003,0.04022,0.006469999999999997,0.16086524117354542,-5.040579170469329,-1.8271882758316973,0.62061,-0.11163000000000001,-0.17987141683182675,,,739936611,1.2827216683333397E8,0.17335561577359762,18.669664867885626,-1.752410211796957,"20201001"
T054003,0.03217,-0.008050000000000002,-0.2502331364625428,,,0.49956,-0.12104999999999999,-0.24231323564736967,,,5.329811388387E8,-2.069554721613E8,-0.38829792853876666,,,"20201101"
T054003,0.11209,0.07991999999999999,0.7129984833615844,-2.526729144641839,-0.3382759856927059,0.44006,-0.0595,-0.13520883515884197,,,4.68067805506699E8,-6.491333333200097E7,-0.13868361072543778,,,"20201201"
T054003,0.03854,-0.07355,-1.9084068500259472,,,0.40786,-0.032200000000000006,-0.07894865885352818,,,283137666.74,-1.8493013876669902E8,-0.6531456619529075,,,"20210101"
T054003,0.03405,-0.004490000000000001,-0.13186490455212926,,,0.51348,0.10562000000000005,0.2056944769027032,-2.2479075317033494,-1.5813633329379382,332865333.36,4.9727666620000005E7,0.14939274726520893,17.72207200861684,-1.90117655321007,"20210201"
T054003,0.02834,-0.005709999999999996,-0.20148200423429768,,,0.48191,-0.03157000000000004,-0.06551015749828815,,,382443333.37,4.957800000999999E7,0.12963489145733148,17.71905774511308,-2.043033307090492,"20210301"
T054004,0.0367,0,0,,,0.39253,0,0,,,6.86969666666666E8,0,0,,,"20200301"
T054004,0.03673,0,8.167710318539425E-4,-10.414313176302276,-7.110151757151714,0.54987,0.15733999999999998,0.28614036044883334,-1.8493462100810407,-1.2512728177507697,6.31900833333333E8,-5.5068833333333015E7,-0.08714790427295377,,,"20200401"
T054004,0.03604,-6.899999999999962E-4,-0.01914539400665916,,,0.60779,0.05792000000000008,0.09529607265667431,-2.8486925309046747,-2.3507666794893622,7.03622777666666E8,7.172194433333302E7,0.10193237997663364,18.08830731639136,-2.2834456269462393,"20200501"
T054004,0.03679,7.500000000000007E-4,0.020385974449578705,-7.195437351433917,-3.892908141568463,0.53431,-0.0734800000000001,-0.13752316071194645,,,625805111,-7.781766666666603E7,-0.12434808424993198,,,"20200601"
T054004,0.03633,-4.600000000000021E-4,-0.012661712083677458,,,0.55406,0.019750000000000045,0.03564595892141653,-3.924601787635004,-3.3341194927848745,7.17369472166666E8,9.156436116666603E7,0.12763905451693508,18.332552683703994,-2.0585488850193423,"20200701"
T054004,0.03678,4.49999999999999E-4,0.012234910277324606,-7.706262975199911,-4.403461915393949,0.5365,-0.01756000000000002,-0.03273066169617898,,,735025000,1.765552783333397E7,0.024020309286533068,16.68655948399961,-3.728855586204493,"20200801"
Q052003,0.03285,-0.0121,-0.36834094368340947,,,0.5273,0.06307000000000001,0.11960933055186804,-2.763510058306577,-2.123524425860864,294251667.96,6.313366674000099E7,0.21455669963639176,17.96076473102682,-1.5391812415749413,"20210201"
Q052003,0.0317,-0.0011499999999999982,-0.036277602523659254,,,0.49855,-0.028749999999999998,-0.05766723498144619,,,320599334.7,2.634766674000001E7,0.08218253716794133,17.08689028026437,-2.4988124427016514,"20210301"
Q052004,0.0411,0,0,,,0.49747,0,0,,,8.86709999999999E8,0,0,,,"20200301"
Q052004,0.04223,0.001129999999999999,0.026758228747335997,-6.785537646257889,-3.620913236221604,0.61205,0.11457999999999996,0.18720692753859972,-2.1664820100017055,-1.6755407095410901,7.58967721999999E8,-127742278,-0.16831055431893605,,,"20200401"
Q052004,0.04031,-0.001919999999999998,-0.047630860828578474,,,0.6323,0.02024999999999999,0.032025937055195304,-3.8996004854295894,-3.44120917151202,7.99816527499999E8,40848805.5,0.051072719924508,17.525388137716686,-2.9745047809879326,"20200501"
Q052004,0.03593,-0.004380000000000002,-0.12190370164208189,,,0.56931,-0.06298999999999999,-0.11064270783931425,,,579153000,-2.2066352749999905E8,-0.38101076485833457,,,"20200601"
Q052004,0.04772,0.011790000000000002,0.2470662196144175,-4.440503564432857,-1.3980988826804355,0.62393,0.05462,0.08754187168432356,-2.907355162936578,-2.4356380665441,6.71371332833333E8,9.221833283333302E7,0.13735816279815166,18.33966950643296,-1.9851634375686218,"20200701"
Q052004,0.05688,0.009160000000000001,0.16104078762306612,-4.692909100296098,-1.8260976068089465,0.64314,0.01921000000000006,0.02986907982709839,-3.9523243022016685,-3.5109314531510147,8.97869388333333E8,226498055.5,0.25226169690497663,19.23824691786155,-1.3772882505361665,"20200801"
Q052004,0.05048,-0.006400000000000003,-0.12678288431061813,,,0.69204,0.048899999999999944,0.07066065545344191,-3.0179778825013117,-2.6498663609344963,8.47998193499999E8,-4.987119483333397E7,-0.05881049655011326,,,"20200901"
Q052004,0.03497,-0.015509999999999996,-0.44352301973119806,,,0.50779,-0.18425000000000002,-0.36284684613718277,,,8.57972749833333E8,9974556.33333397,0.011625726266098304,16.115548041889774,-4.454534854957088,"20201001"
Q052004,0.03753,0.0025599999999999998,0.0682120969890754,-5.967748020490666,-2.6851333546554583,0.48267,-0.025119999999999976,-0.05204383947624666,,,8.260608330363E8,-3.191191679703307E7,-0.0386314367184514,,,"20201101"
Q052004,0.15387,0.11634,0.7560928056151296,-2.1512383404995217,-0.2795911515866714,0.4942,0.011529999999999985,0.023330635370295397,-4.462802944701171,-3.7579879592735432,8.70136971211899E8,4.40761381755991E7,0.05065425287493676,17.60142910952452,-2.9827320858708912,"20201201"
Q052004,0.05047,-0.1034,-2.048741826827819,,,0.48573,-0.008469999999999978,-0.017437671134169143,,,455552669,-4.1458430221189904E8,-0.9100688689234725,,,"20210101"
Q052004,0.03602,-0.014449999999999998,-0.4011660188784008,,,0.53786,0.05213000000000001,0.09692113189305769,-2.954014680202122,-2.3338577044695503,467680001.82,1.2127332819999993E7,0.025930834700662576,16.310972373807562,-3.6523224894111963,"20210201"
Q052004,0.03847,0.002449999999999994,0.06368598908240172,-6.011667254425504,-2.7537906922075703,0.52561,-0.012249999999999983,-0.023306253686193153,,,550580668.6,8.290066678000003E7,0.1505695196142599,18.23315366325774,-1.8933303771001733,"20210301"
Q052005,0.02732,0,0,,,0.4531,0,0,,,1.17716966666666E9,0,0,,,"20200301"
Q052005,0.02722,-0,-0.0036737692872887357,,,0.56483,0.11173000000000005,0.19781173096329877,-2.19167003242289,-1.6204395543564816,9.95104999999999E8,-1.8206466666666102E8,-0.1829602571252895,,,"20200401"
